"","GVKEY","avg_earnings","avg_ep","count"
"300",24468,-0.0205814685456821,0.0460198398476097,4
"301",24750,-0.107375797337229,0.024831949674666,4
"302",24755,0.113507489316538,0.0636761008046002,4
"303",24783,0.304005775125995,0.0446616048581973,4
"304",24800,-0.274602051817949,0.0530518263604132,4
"305",24890,0.741069103047943,0.014011324422261,4
"306",24925,0.166365623827286,0.0375161548875247,4
"307",24975,-0.145096346771264,0.0275389153243861,4
"308",25027,-0.419192976168373,0.0671327319073809,4
"309",25056,0.12076852352214,0.0624358391023137,4
"310",25124,-0.0952749698311196,0.042578176831337,4
"311",25173,0.164094900233673,0.0550170839932377,4
"312",25331,-0.925269067358596,0.0243412143950704,4
"313",25339,0.216383194394845,0.0761379219389341,4
"314",25340,0.253122168567007,0.0737110205821341,4
"315",25376,0.116177820989198,0.0478354700138458,4
"316",25406,0.14531405422174,0.0730844088504941,4
"317",25434,0.126315927756101,0.0352861132668962,4
"318",25536,0.542085776807924,0.0355664000252548,4
"319",25747,0.0801282817298901,0.0342187865640568,4
"320",25774,-0.321297078251278,0.0109047715074424,4
"321",25870,0.28886586450124,0.0590796547452987,4
"322",26071,-0.0527665973972768,0.0610447330262141,4
"323",27794,0.458828471539222,-0.0126094030688112,4
"324",27875,0.157456987820887,0.0255130413726323,4
"325",27928,0.358815251992003,0.0280602860936658,4
"326",28191,0.355065920607322,0.0519757635752998,4
"327",28194,-0.127018022650627,0.0299503130576428,4
"328",28195,-0.140115780701119,0.0541314067728584,4
"329",28278,0.12902668958885,0.0583825795567772,4
"330",28518,-0.792596948515403,0.0415677463383077,4
"331",28620,0.0993525150105208,0.069062234558075,4
"332",28866,0.447029753097916,0.066052141263469,4
"333",28940,0.183634112899421,0.0270337170934538,4
"334",29028,0.0945486677953429,0.0373533959330525,4
"335",29101,0.104487691028026,0.043451542203114,4
"336",29211,-0.1288647913763,0.0512839508136087,4
"337",29241,0.464323904795052,-0.00831331896704599,4
"338",29300,0.227756513984327,0.0540153166838063,4
"339",29389,0.120993340961921,0.0311084069647487,4
"340",29609,-0.0317569243768856,0.0208180760383159,4
"341",29722,-0.0363270614307662,0.00694822575218298,4
"342",29736,0.0461431520788869,0.0393114738401201,4
"343",29901,0.306088994169428,0.0481299641732173,4
"344",29910,-0.0464052289859735,0.0671809205290741,4
"345",29962,-0.0102425956132481,0.0228317535495459,4
"346",29994,0.204148927384322,0.0720666368513734,4
"347",30030,0.193075394900063,0.0544183624554631,4
"348",30082,0.21149409796176,0.0625006837567585,4
"349",30146,0.0126608458420499,0.0314906794135787,4
"350",30218,0.0370501412353041,0.0763095859785764,4
"351",30222,0.280019283169249,0.0463333903409643,4
"352",30477,0.218231299177608,0.0361248077679948,4
"353",30490,0.0894890000085793,0.0493073225659541,4
"354",30576,-0.00541316291332472,0.028899912291098,4
"355",30870,0.240401881398302,0.0324558585267705,4
"356",30888,0.106692416907951,0.0749708862072218,4
"357",30932,0.23315251835532,0.0464961664427855,4
"358",30990,-0.210266861822227,0.076896058109148,4
"359",31368,0.0329283116230528,0.0624190497260168,4
"360",31521,0.328352956494471,0.0653542608336582,4
"361",31567,-0.170947226990997,0.0691575508273553,4
"362",31607,-0.247989394891784,0.0220025468852094,4
"363",31692,0.562536469020052,0.0569766646240482,4
"364",31717,0.347496612662683,0.0138674112582976,4
"365",31718,-0.0323475083722783,0.0583750321673939,4
"366",31764,-0.0407325582669021,0.0535325810448161,4
"367",31887,-0.00267777119459478,0.040873446326327,4
"368",31895,0.25435878421908,0.0665469839545157,4
"369",60983,-0.0256677262526632,0.0547920201556964,4
"370",61399,-0.26952446800795,0.0409244733643665,4
"371",61406,-0.488764736999161,0.0623744455752061,4
"372",61408,-0.0520263285594951,0.0658001651560711,4
"373",61487,0.144936945824465,0.0463081950773446,4
"374",61567,0.0161700192049976,0.0359065443354294,4
"375",61585,0.0276049268675451,0.0686179550970431,4
"376",61600,-0.0381137305630158,0.0387575422214254,4
"377",61676,-0.0304148327156082,0.0217578526932967,4
"378",61693,0.236003232300756,0.0727791421239419,4
"379",61732,-0.00654246753873666,0.0520800744787166,4
"380",61735,-0.0546990645716992,0.0705964712266726,4
"381",61759,-0.232218284092296,0.0255624379826545,4
"382",61839,-0.16949210307323,0.0435963727138465,4
"383",62262,-0.225639997717624,-0.0390076300115983,4
"384",62501,0.231649615338411,0.0270689342155761,4
"385",62654,0.117970218076016,0.0583271870897186,4
"386",62755,0.0849094579546421,0.0512458175227362,4
"387",63135,0.115664017236891,0.0775828883308188,4
"388",63172,0.102435075527714,0.0410135232433848,4
"389",63178,-0.0189815069922925,0.0486648306673518,4
"390",63185,0.0681384351042316,0.0474062974651522,4
"391",63186,-0.258421107808265,0.014699123179883,4
"392",63232,0.33235290496513,0.0534806556674636,4
"393",63501,0.362232033678371,0.043524630358014,4
"394",63543,0.100395851504497,0.0757895617697783,4
"395",63708,0.538811835203564,0.063998893587211,4
"396",63725,0.0486241996551913,0.0641377555914895,4
"397",63781,0.200240603788406,0.059339187954372,4
"398",63927,0.0156776915722798,0.0551799045684324,4
"399",64166,0.127270365948852,0.0583180949943771,4
"400",64228,0.116644522050915,0.0637256440173233,4
"401",64547,0.0670889931372218,0.0465437332999805,4
"402",64552,0.0347788863927205,0.0422235181931241,4
"403",64690,-0.00964067205237795,0.0461537383426152,4
"404",64699,-1.27460906881357,0.0297844675138094,4
"405",64766,0.797769263487122,0.04297481499707,4
"406",64768,-0.0718780135207279,0.00307589679075233,4
"407",64794,0.0461883526185127,0.0486228190720092,4
"408",64901,0.129819472037139,0.0476846923153305,4
"409",64925,0.0318915485082587,0.0249418982387797,4
"410",64929,0.242587452840806,0.0298597127188164,4
"411",64979,0.535317079671911,0.0487033520287675,4
"412",65228,0.205203245704744,0.0550636148961009,4
"413",65290,-0.388771500856097,0.0246664990373697,4
"414",65343,-0.00748242288625589,0.0351479924124091,4
"415",65459,0.307362885627833,0.0413870935422631,4
"416",65548,0.158593406703958,0.0608138266603863,4
"417",65607,-0.144150287797986,0.0301394705134296,4
"418",65609,0.0413609382385132,0.0467630479467501,4
"419",65689,0.240040307210633,0.0582559460214325,4
"420",65796,0.0283158435557473,0.0623772861763677,4
"421",65886,0.171984271504726,0.0545352121155922,4
"422",66016,0.136321706890743,0.0551607643273143,4
"423",66032,-0.180902354751035,0.0258330932068034,4
"424",66065,0.47631552454874,0.0732424396560511,4
"425",66155,0.0430251585534489,0.0551114641979532,4
"426",66161,0.312731675086051,0.0487074876577269,4
"427",66210,0.0965792605042828,0.0650571976515933,4
"428",66235,0.166651917850876,0.0628109214109958,4
"429",66261,-0.234845235961252,0.0302623757955296,4
"430",66285,0.272951906167962,0.0514927953479218,4
"431",66313,-0.359962479296147,0.0320844978550861,4
"432",66393,-0.247874204632369,0.006644572639638,4
"433",66394,0.0172141310816272,0.0542905317658667,4
"434",66504,0.0137264842293567,0.0680473607152885,4
"435",66588,-0.25933916903964,0.031462502058714,4
"436",66597,-0.710972042703139,0.0313074527974988,4
"437",101310,0.0889363115345418,0.0523056614374205,4
"438",105538,0.0900266186461043,0.0597104911278803,4
"439",105670,0.0602307869579446,0.0527476827307623,4
"440",106853,0.192230991776914,0.0331807600477121,4
"441",107325,0.163250584881709,0.0532360266915016,4
"442",109183,0.208464158745464,0.0577694771523883,4
"443",109621,0.196031671692993,0.0621385230545536,4
"444",109659,0.0387779869112701,0.0570134361784458,4
"445",111486,0.136838583994175,0.0520627485991773,4
"446",111721,0.245983301380561,0.0513590048249218,4
"447",111880,0.013856839545513,0.0506045707197381,4
"448",111940,0.100235965853334,0.0670333952684247,4
"449",112112,0.169395396460156,0.061099519894985,4
"450",112158,0.142009384781553,0.0604032121014568,4
"451",112721,0.173670883435805,0.0583311308507213,4
"452",113093,0.693639030954546,0.0635717211786168,4
"453",113490,0.791628673373527,0.0211551676498327,4
"454",115876,-0.0290559664539189,0.0685815660336685,4
"455",117026,0.198717741951963,0.0579315730150824,4
"456",117141,0.22396747838349,0.0602312322543584,4
"457",117161,0.723485080158093,0.0332195920894397,4
"458",118223,0.356136980011591,-0.0272170559468649,4
"459",118525,0.0992039775795546,0.0551408602410897,4
"460",119275,0.716341458469819,0.0556046314038117,4
"461",119414,0.0273326040926938,0.0457163435759549,4
"462",121077,0.1084560375277,0.0441356172204438,4
"463",121718,-1.14789442458495,0.0273146132718933,4
"464",122078,0.109747913023174,0.0365850446454532,4
"465",122519,0.443911957936021,0.0509881290064518,4
"466",125975,0.0505812286906266,0.0440966944237108,4
"467",126423,-1.30710681273678,0.0303239501294188,4
"468",126554,0.14275803396751,0.0307122751623477,4
"469",126721,0.0215097412300735,0.0497850055711338,4
"470",127797,0.0477956988557406,0.0583367984898964,4
"471",133288,0.207476757760839,0.0170217231132566,4
"472",133366,-0.0489139043952812,0.0359027168126623,4
"473",133726,0.208370910069055,0.0502821035838438,4
"474",133764,0.336936749865774,0.0547774382070027,4
"475",135425,0.0560102242271561,0.0710656641698449,4
"476",136265,0.321773098864621,0.0544939650915644,4
"477",136844,-0.046331403090251,0.0687818278388557,4
"478",138205,0.292606497189018,0.0193984763734768,4
"479",138467,0.273073128329778,-0.0719648597937479,4
"480",139025,0.351619723076468,0.0463658432326861,4
"481",140541,-0.0190711243073496,0.0524223741328204,4
"482",140760,0.0378325143176479,0.0419052398120685,4
"483",140983,-0.0128427776820363,0.0384283183255589,4
"484",141384,0.174886450535922,0.0243683338238925,4
"485",142546,0.309320650045633,0.0419749533639998,4
"486",142814,0.231489482755161,0.0282454522848518,4
"487",142953,0.772325073900559,0.0512192881226002,4
"488",143153,0.310560917013577,0.050960937067262,4
"489",143357,0.0741781394056304,0.0521599286156549,4
"490",144066,0.0551308908688284,0.055906229236527,4
"491",144496,-0.0841347137006421,0.0537281057416177,4
"492",145024,0.202161129827119,0.0601076764563481,4
"493",145046,0.172302108014008,0.0682374068817476,4
"494",145636,0.427205068813885,0.0434131318346573,4
"495",146017,0.226315395356457,0.0314051351954653,4
"496",147579,0.658635455859418,0.00645173886608408,4
"497",147988,-0.254347501973306,0.0280497210656414,4
"498",148349,0.262089809811906,0.0302032359550392,4
"499",149070,0.661776960035357,0.0501431753138062,4
"500",149738,-1.13988422954334,0.0569218578417849,4
"501",150306,0.134538877504853,0.0490482066497959,4
"502",150481,0.276409037426679,0.0578920282655899,4
"503",150937,0.454940821174273,0.0741759054414717,4
"504",152049,0.176497471799689,0.0664456575782199,4
"505",156155,0.188946489079184,0.0566126204083387,4
"506",156157,0.123698549313527,0.0767760536001966,4
"507",156953,0.16320564438591,0.06794119015912,4
"508",160225,0.0277477800400923,0.0326722271798757,4
"509",160329,-0.0038075840421935,0.0307671393970691,4
"510",160423,0.488098832469978,0.0490679629532514,4
"511",160598,0.240715111319086,0.0375094348072711,4
"512",160776,0.0989036953720237,0.0493979684550228,4
"513",161853,0.513027295409505,0.0112669041695158,4
"514",161924,0.164631368837656,0.019612915649781,4
"515",161996,0.58535970230064,0.0196390756623108,4
"516",162293,0.559422011183435,0.0636517686714485,4
"517",162354,-0.003162931121376,0.0427826169578909,4
"518",162489,0.441676175794925,0.0506810558023338,4
"519",162560,0.349966931076762,0.0738479998579734,4
"520",162825,0.103552746762948,0.0776841480853468,4
"521",162906,0.533057549737884,0.022169879492238,4
"522",162914,-1.2776697519672,0.0070921451908711,4
"523",163069,-0.193935729064944,0.0224295849257055,4
"524",163692,0.767056994942477,0.00872348519045142,4
"525",163920,0.301080858492087,0.0561992716780905,4
"526",164086,-0.539918161317025,0.0151882697693799,4
"527",164365,0.286407363844724,0.0440320754782471,4
"528",164633,0.0888961904707561,0.0467764871357351,4
"529",164702,0.0652558169617219,0.0755100524006494,4
"530",164708,-0.0225486377484458,0.0681407186069298,4
"531",165284,-0.0435680639852168,0.0707536467890933,4
"532",165465,0.361100740505453,0.0163732975846434,4
"533",165630,-0.138049677978388,0.0707815092395258,4
"534",165911,0.422710035087432,0.0431044653901079,4
"535",166482,0.518098462198011,0.0397758672267044,4
"536",166747,0.156519435986332,0.0462715167392003,4
"537",166789,-0.74442113131365,-0.0222875776685785,4
"538",170419,0.079210541236157,0.0303715533550914,4
"539",171007,0.237716646414247,-0.0191161541835693,4
"540",171067,0.0188744560415843,-0.0216283902540141,4
"541",174313,0.520516055482697,0.0475459112330125,4
"542",175607,-0.137786589363161,0.0433164735051068,4
"543",175900,-0.0437596797975868,0.0644744095743611,4
"544",176268,0.33818678970097,0.021256452199571,4
"545",176350,0.804559546082332,0.0182415698552199,4
"546",176351,0.0656791735001672,0.0694547952036604,4
"547",176567,0.183491276896886,0.0603702245274222,4
"548",176670,-0.0238752914710647,-0.0666308132837376,4
"549",176701,0.239785085360277,0.0247271177688889,4
"550",176703,-0.0365596111408875,0.0599745705833468,4
"551",176766,0.104900597750566,0.016354049139707,4
"552",176928,0.0751515300103596,0.0442902911060456,4
"553",177009,0.135242951551009,0.0627385095493512,4
"554",177067,-0.0201927174111322,0.0699962522950115,4
"555",177216,-0.542481289089447,0.0702339159441149,4
"556",177300,0.107227170248679,0.0201714302601006,4
"557",177996,-0.460504144328252,0.0716524127268084,4
"558",178519,0.109886953830335,0.0472238024733311,4
"559",178834,0.0831604963285042,0.0295857241728622,4
"560",178976,-0.522403372545697,0.0158677638387342,4
"561",179003,0.126157368404371,0.053207262203027,4
"562",179234,0.0684764038868961,0.077964176874709,4
"563",179298,0.249209855313875,0.0369710471223892,4
"564",179413,-0.110348209407862,-0.0437255163049096,4
"565",179534,0.0761950014637462,0.0335426764074454,4
"566",179583,0.154342621254386,0.0753989530662353,4
"567",179657,0.0489528202255509,0.0578689359611248,4
"568",179889,0.0708292767017147,0.0494828092878648,4
"569",180183,0.219168262176819,0.0640629962245947,4
"570",180413,-0.104105123911171,0.0567462219058527,4
"571",180711,-0.0205292907059127,0.0105263892936852,4
"572",183247,0.0232921643953772,0.0591807485386469,4
"573",183826,0.190772168924329,0.0434636784263281,4
"574",184167,0.0813474239288561,0.0590495976747284,4
"575",185125,-0.271127188826905,0.0190917483972825,4
"576",185337,0.181679192311585,-0.0033242699946228,4
"577",185569,0.151920584833069,0.0400361712936473,4
"578",186279,-0.283016911663374,-0.0135592007439306,4
"579",186344,0.20702691859582,0.0430473059861826,4
"580",186858,0.367670977485848,0.0318656005330672,4
"581",187462,0.195251015031783,0.0542516572971568,4
"582",187596,0.0432647798696466,0.0519638190433383,4
"583",187721,0.560340558004639,0.078045358583117,4
"584",188255,0.482637316419176,0.03788667007456,4
"585",189491,0.0155616275270665,0.0390248599912746,4
"586",190455,0.201237775013559,0.00380952963719804,4
"587",201336,-0.523396895240377,-0.062318473430097,4
"588",201706,-1.09816823072189,0.0154842493825545,4
"589",208068,-0.118455303829386,0.0608473534296934,4
"590",213412,0.0414084251545872,0.0766525940023765,4
"591",241159,0.0252729912165068,0.0519282992357516,4
"592",266160,0.140541149204499,0.0434072824006549,4
"593",266315,0.774761801351207,0.00163636020224421,4
